node_id,is_accused,is_witness,gender_female,gender_male,gender_unknown,in_degree,out_degree
Florentin Brisat de Dignonville,0,1,0,0,1,0,1
Nicolas Aulbry de la Fosse,0,1,0,0,1,0,2
Marion femme Demenge Noel,0,1,0,0,1,0,1
Claude Thomas,0,1,0,0,1,0,2
Jean Thiriat d'Aydoile,0,1,0,0,1,0,1
Claudel Aubert,0,1,0,0,1,0,1
Jean Francois,0,1,0,0,1,0,1
Jean Dion de la Goutte,0,1,0,0,1,0,1
Dieudonnée veuve Pierron Frampart,0,1,0,0,1,0,1
Dieudonne Jean de la Gotte de Mandray,0,1,0,0,1,0,1
Colas Claudon Grinel,0,1,0,0,1,0,1
Mengeon Claude Mariatte,0,1,0,0,1,0,3
Mesline femme Adam Thiebault,0,1,0,0,1,0,1
Jennon femme Claudon l'Hoste de Thiebaumesnil,0,1,0,0,1,0,1
Henry Claudon,0,1,0,0,1,0,2
Dion femme a Colas Mathiat de Herbeviller,0,1,0,0,1,0,1
Marie femme Nicolas le Clerc,0,1,0,0,1,0,1
Claudon Gerard,0,1,0,0,1,0,1
Claudon fils Jean Demenge,0,1,0,0,1,0,1
Melchior Bryant,0,1,0,0,1,0,1
Claudon Jacqué,0,1,0,0,1,0,1
Jacquatte femme Francois Atiatte de Rozieres,0,1,0,0,1,0,1
"Catherine fille Colas Beurlin
Losses of various animals",0,1,0,0,1,0,1
Jean Wanemont de Saincte Margarée,0,1,0,0,1,0,1
"B 8667 No 2 Witch 140, Catherine Malremmeix",1,0,0,0,1,9,0
"Marion femme Mengeon Claude Mariatte
Dispute over damage done by animals of accu",0,1,0,0,1,0,1
Catherine femme Didier Thirion,0,1,0,0,1,0,2
Colas Gerard,0,1,0,0,1,0,2
Nicolas Goery de Dompierre,0,1,0,0,1,0,1
Demenge Henry Maire,0,1,0,0,1,0,1
Mengeatte femme Martin Fleurant,0,1,0,0,1,0,1
"Jean George de Combrimont
Had known her for 20 years",0,1,0,0,1,0,1
Demenge Didon boulangier de Raon,0,1,0,0,1,0,1
Jean Demenge Gerard,0,1,0,0,1,0,1
Bastien Bernard,0,1,0,0,1,0,1
Toussaince femme George Galtier,0,1,0,0,1,0,1
Marguitte femme Demenge Voirat de Raon,0,1,0,0,1,0,1
Noel Mayance,0,1,0,0,1,0,1
Nicolas Brabant marchand de Raon,0,1,0,0,1,0,1
Balliat Parmentier manouvrier de St Nicolas,0,1,0,0,1,0,1
Barbe fille Jean Humbert,0,1,0,0,1,0,1
Toinotte femme Colas Collin,0,1,0,0,1,0,1
"Rozon femme Colin Urbain
Dieudonnée reputation only. Told story of pig which had",0,1,0,0,1,0,1
Claudon Jeandey,0,1,0,0,1,0,1
Catherine femme Abraham Hilaire,0,1,0,0,1,0,1
Isaacq Forest dit Jolicoeur,0,1,0,0,1,0,1
Nicolas Goudat de Bathelemont,0,1,0,0,1,0,1
George Mongeat de la Neufville,0,1,0,0,1,0,1
Margueritte fille de feu Francois Lebaire de Repas,0,1,0,0,1,0,1
? Claudon Noel,0,1,0,0,1,0,1
Demenge Jacot Cole de Dompierre,0,1,0,0,1,0,1
Claudon Gerard Jalley,0,1,0,0,1,0,1
Guerard Thomas de St Prayel,0,1,0,0,1,0,1
Mengeatte femme Urbain Sagaire de Rougiville,0,1,0,0,1,0,1
Jean Marion de Sainct Remy,0,1,0,0,1,0,1
Demenge Anguevin le jeune,0,1,0,0,1,0,1
Jennon fille Didier Guillemotte,0,1,0,0,1,0,1
Jennon femme au maire Demenge Jean du Paire,0,1,0,0,1,0,1
Jehennon femme Colas Ancel,0,1,0,0,1,0,1
died. After returning from burial he came to house uninvited,0,1,0,0,1,0,1
Nicolle femme Demenge Purel,0,1,0,0,1,0,1
Thienatte femme Demenge Ganaire,0,1,0,0,1,0,1
Chrsitophe de Forges,0,1,0,0,1,0,1
Jehenne femme Aubertin Tripa d'Einville,0,1,0,0,1,0,1
Colas Jean le Masson de la Pelliere,0,1,0,0,1,0,1
Claudon veuve Jean Munisier,0,1,0,0,1,0,1
Jean Estienne Raon de Xennenay,0,1,0,0,1,0,2
Claudin Eulmont,0,1,0,0,1,0,1
Valentine femme Demenge de la Rolbe,0,1,0,0,1,0,1
Claudon femme Dieudonné François de Moyenmoutier,0,1,0,0,1,0,1
Barbe femme d'Andreu Baille de la Neufville,0,1,0,0,1,0,1
"Colas Voignerat
Damaged - appears to claim that after eating some of her cherrie",0,1,0,0,1,0,1
Claude Jean Gaixotte,0,1,0,0,1,0,1
Barbelline veuve Jacquat Charpentier,0,1,0,0,1,0,1
Thieriot Barbonnille of Le Mesnil,0,1,0,0,1,0,1
Claudon frere au precedent temoin,0,1,0,0,1,0,1
Mengeotte femme Jean Villaume d'Aidoile,0,1,0,0,1,0,1
Claudon le Clerc,0,1,0,0,1,0,3
Mengeon Colin,0,1,0,0,1,0,1
Claudon Chrestien,0,1,0,0,1,0,1
Marguitte femme Colin George de Robache,0,1,0,0,1,0,1
Pieron Trenillot,0,1,0,0,1,0,1
Claude Mongeat,0,1,0,0,1,0,1
Claudon Mongenety bourgeois de Saint Dié,0,1,0,0,1,0,1
Magdelaine femme Ambroise Caba,0,1,0,0,1,0,1
Jean Gerard Anthoine du Soulche de Clemecey,0,1,0,0,1,0,1
Jean Claudel Estienne du Ban le Duc,0,1,0,0,1,0,1
Jean Perrin de Remomeix,0,1,0,0,1,0,1
Bernard Faltin,0,1,0,0,1,0,1
Jean Claudon Jeannat de Clingotte,0,1,0,0,1,0,1
Mengette femme a Dieudonne Scemnenat des Cours de Saulcy,0,1,0,0,1,0,1
Mengeon Jean Claudon of Le Mesnil,0,1,0,0,1,0,1
Anne Caillet,0,1,0,0,1,0,1
Jean Mengin de Moyemont,0,1,0,0,1,0,2
"Claude fille du Sr. Jean Pilot homme de chambre de S.A. residant au chateu de
S.",0,1,0,0,1,0,1
Colas Mengeon Henry,0,1,0,0,1,0,1
Margueritte femme Henry Virion,0,1,0,0,1,0,1
Barbey femme Laurent le Masson du Saulcy,0,1,0,0,1,0,1
Libaire veuve Gerard Mandray,0,1,0,0,1,0,1
Nicolas Marchand,0,1,0,0,1,0,1
Allison femme Mre Estienne Cougnat,0,1,0,0,1,0,1
Mengeon fils Colas Jean Ferry de la Vacherie,0,1,0,0,1,0,1
"B 8708 no 6; witch 267, Claudon Jean Perrin dit Mathelon, de Brehimont",1,0,0,0,1,11,0
Philippe Bouleman de Nelling,0,1,0,0,1,0,1
Colas Curien de Mouriviller,0,1,0,0,1,0,1
Demenge Prevost de Sainte Margarée,0,1,0,0,1,0,1
Agathe femme Claudon Claude Didier,0,1,0,0,1,0,1
Valentin Jean Claude Estienne du Paire,0,1,0,0,1,0,1
Bastienne femme à Jean Sauffroy de Brantigny,0,1,0,0,1,0,1
Barbe femme Pierron Halmenan,0,1,0,0,1,0,1
Jean Vincent,0,1,0,0,1,0,1
Catherine jadis femme Laurent Parmentier (now lepreux),0,1,0,0,1,0,1
Jean Michiel Ratonge de la Vacherie,0,1,0,0,1,0,1
Marie,0,1,0,0,1,0,2
Nicolas Arnoulx de Pajaille,0,1,0,0,1,0,2
Demenge du Molin de Neufviller,0,1,0,0,1,0,1
Fleurence femme du precedent,0,1,0,0,1,0,1
Rozon femme Demenge Colas Gaixotte,0,1,0,0,1,0,1
Jean Vaultrin le jeune de Reillon,0,1,0,0,1,0,1
Claudatte femme Claudon Fallayeux de Brehimont,0,1,0,0,1,0,1
Menne femme Demenge Ferry,0,1,0,0,1,0,1
Claudatte femme François Pelletier le jeune,0,1,0,0,1,0,1
Marguitte fille Jean Vagnier,0,1,0,0,1,0,1
Claudon Biberat,0,1,0,0,1,0,1
Bastien Dirand,0,1,0,0,1,0,1
Honn homme Nicolas Petit Didier du Paire,0,1,0,0,1,0,1
Toussaince femme Jean Bridey de Bathelemont,0,1,0,0,1,0,1
Jean Simon de la Chapelle,0,1,0,0,1,0,2
Discrette personne Mre Mansuy Caillon,0,1,0,0,1,0,1
Thiriot le Duc,0,1,0,0,1,0,1
Cathin femme à Jehan Thouvenel,0,1,0,0,1,0,1
Claudon de l'Espine,0,1,0,0,1,0,1
Sebille femme Nicolas Didier Laurent,0,1,0,0,1,0,1
Jehenne fille feu Estienne Prieur,0,1,0,0,1,0,1
Nicolas Grand Prey fils du precedent,0,1,0,0,1,0,1
Dieudonné Gerard,0,1,0,0,1,0,1
Jean Henrequel,0,1,0,0,1,0,1
Jean Forgeat de la Neuveville,0,1,0,0,1,0,1
Honn homme Claude Marchaux,0,1,0,0,1,0,1
Jean Gros Didier,0,1,0,0,1,0,1
Jeannette fille Jean Febuatte de la Vieville,0,1,0,0,1,0,1
Jean Mongeotte de Gondrexon,0,1,0,0,1,0,1
Hidoult Gregoire d'Entre-deux-Eaux,0,1,0,0,1,0,1
Valentin Jané,0,1,0,0,1,0,3
Catherine femme Jean Ravibaude,0,1,0,0,1,0,1
François Mecquart le viel,0,1,0,0,1,0,1
Bastienne femme Nicolas Mercier,0,1,0,0,1,0,1
Thomas Forgeot,0,1,0,0,1,0,1
Nicolle femme Colas Mengeot,0,1,0,0,1,0,1
Catherine fille Demenge Remy,0,1,0,0,1,0,1
Jehanne femme Guillaume des Mazieres de St Nicolas,0,1,0,0,1,0,1
Margueritte femme de Thierat Fournier boucher de Charmes,0,1,0,0,1,0,1
Jean Regnauldin de Nompatelize,0,1,0,0,1,0,1
Mongeatte femme Didier Michiel,0,1,0,0,1,0,1
Claudon Valtin,0,1,0,0,1,0,1
Claudon Demenge Girard de Brehimont,0,1,0,0,1,0,1
Claudon Claude Andreu de St. Remy,0,1,0,0,1,0,1
Jehennon fille Jean Vagnier,0,1,0,0,1,0,1
Barbe veuve Jean Curien,0,1,0,0,1,0,1
Jacquatte veuve Jean Claude Vaultier de Sachemont,0,1,0,0,1,0,1
Aubry Picquaud,0,1,0,0,1,0,1
Stoffel Marchal,0,1,0,0,1,0,1
Demenge Bertrand,0,1,0,0,1,0,1
Yolent femme honorable Hilaire Mirpot,0,1,0,0,1,0,1
Marie veuve Steff,0,1,0,0,1,0,1
Dominique Martin fils de la prevenue,0,1,0,0,1,0,1
Jean Trexon maire de Bertrimoutier,0,1,0,0,1,0,1
Hellenix femme Demenge Michiel Vallance,0,1,0,0,1,0,1
Marie femme Jean Grand Didier,0,1,0,0,1,0,2
Chrestienne François femme Jean Dieudenon,0,1,0,0,1,0,1
Allison Colas Estienne de Domjevin,0,1,0,0,1,0,1
Françoise femme Jean Mathieu le viel,0,1,0,0,1,0,1
Jean Richier de Fontenay,0,1,0,0,1,0,1
Guillaume Parmentier fils du precedent,0,1,0,0,1,0,1
Claudon Cordebotte de Xennenay,0,1,0,0,1,0,1
Claudatte femme Didier Mengin,0,1,0,0,1,0,1
Marguitte femme Didier Thiebault de la Vacherie,0,1,0,0,1,0,1
Jean Didier,0,1,0,0,1,0,2
"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",1,0,0,0,1,9,0
Honn. Nicolas Andreu mayeur,0,1,0,0,1,0,1
Nicolas Bonne Aveine musnier au molin de Sainte Heleine,0,1,0,0,1,0,1
Barbe femme Didier Pinel d'Einville,0,1,0,0,1,0,1
Symonete femme Martin Sachot,0,1,0,0,1,0,1
Bastien Thieriet,0,1,0,0,1,0,1
Nicolas Olry,0,1,0,0,1,0,2
Barbe femme Remy Choffel,0,1,0,0,1,0,1
Jean du Prey le viel charpentier bourgeois de Blamont,0,1,0,0,1,0,1
Vincent Claude Jeandey d'Entre-deux-Eaux,0,1,0,0,1,0,1
Margueritte femme Jean Colotte,0,1,0,0,1,0,1
Jacobs Haman,0,1,0,0,1,0,1
Le maire Demenge Nicklauss,0,1,0,0,1,0,1
Claudatte femme Demenge le Clerc,0,1,0,0,1,0,1
Jacat Jean Masson,0,1,0,0,1,0,1
Gigons Jacques,0,1,0,0,1,0,1
Anyon veuve Claudon Tuppinier,0,1,0,0,1,0,1
Jean Clement,0,1,0,0,1,0,2
Jehennon femme Colas Henry Finance de Mandray,0,1,0,0,1,0,1
Marguitte veuve Jacques Charpentier,0,1,0,0,1,0,1
Nicolas Richier de Dompierre,0,1,0,0,1,0,1
Margueritte femme Jean Curty,0,1,0,0,1,0,1
Mengin Gardeme de la Neufville,0,1,0,0,1,0,1
Mengeotte femme Mengeon Bandeçay,0,1,0,0,1,0,1
Mengeatte femme Anthoine Jacquat,0,1,0,0,1,0,1
Magdeleine femme Simon Demenge Benay,0,1,0,0,1,0,1
Claudette femme Michel Parmentier,0,1,0,0,1,0,1
Marguitte femme Claudon Grand Ferry,0,1,0,0,1,0,1
Zabel fille Jean Didier Martin,0,1,0,0,1,0,1
Jeandel Babel de Lalebarde de Saulcy,0,1,0,0,1,0,1
Cleron femme de Florentin Moictessier de la Neufville,0,1,0,0,1,0,1
Nicolas Gegoult marchal de Charmes,0,1,0,0,1,0,1
Claude Dieudegnon,0,1,0,0,1,0,1
Demenge Claude Jean le Maire,0,1,0,0,1,0,1
Gabriel Mulnier hostelain,0,1,0,0,1,0,1
Anthoinette femme Jean Magdelaine,0,1,0,0,1,0,1
Catherine veuve Claudin le Puy de St Nicolas,0,1,0,0,1,0,1
Agnes femme Jean Loys de Bathelemont,0,1,0,0,1,0,1
Mathiotte fille de Claudon Gregoire d'Essegney,0,1,0,0,1,0,1
Odille femme Schwaben Mathis,0,1,0,0,1,0,1
Mengette femme Estienne le Menant,0,1,0,0,1,0,1
Colas Jean Robin,0,1,0,0,1,0,1
Nicole fille Nicolas d'Acraigne,0,1,0,0,1,0,1
Claudel Petit Jean,0,1,0,0,1,0,1
Claudon Estienne,0,1,0,0,1,0,2
Didier Chotté,0,1,0,0,1,0,1
Zabel femme Demenge Ganaire,0,1,0,0,1,0,2
Nicolas Gros Didier,0,1,0,0,1,0,1
Claudon Curien de St Blaise,0,1,0,0,1,0,1
Jacquotte femme Godey Mandray de Fontenay,0,1,0,0,1,0,1
Marie femme Nicolas Laclaire,0,1,0,0,1,0,1
Marguerite femme Demenge Bagrat,0,1,0,0,1,0,1
Gregoire Vincent Henriat,0,1,0,0,1,0,1
Marie Gerardin,0,1,0,0,1,0,1
Jennon veuve Jean Marion de St Remy,0,1,0,0,1,0,1
Jehennon femme Gerard Choppat de Mazelay,0,1,0,0,1,0,1
Claudatte femme Lyenard Taincturier,0,1,0,0,1,0,1
Claude Bastien,0,1,0,0,1,0,1
Catherine femme Honn Homme Claude Moiron,0,1,0,0,1,0,1
Estienne Pescheur de la Neufville,0,1,0,0,1,0,1
Nicolas Miette,0,1,0,0,1,0,2
Demenge Bon Claude,0,1,0,0,1,0,1
Jennon femme Humbert Vergier,0,1,0,0,1,0,1
Dieudonné Laurent de Xouarupt,0,1,0,0,1,0,1
Jean Mongenat portier de la portembas de Blamont,0,1,0,0,1,0,1
Nicolas Martin Colé,0,1,0,0,1,0,1
Demenge Dedier de La Neufville aux Bois,0,1,0,0,1,0,1
Claudon Cesar,0,1,0,0,1,0,1
Mongeatte femme a Noel George,0,1,0,0,1,0,1
Nicolas Anthoine,0,1,0,0,1,0,1
Barbelline femme Colin Pierry,0,1,0,0,1,0,1
Clemens Hanns,0,1,0,0,1,0,1
Humbert Hanriat Mathieu de Villairville,0,1,0,0,1,0,1
Jennon femme Claudon Woiriat,0,1,0,0,1,0,1
Clemence femme Hidoulf Cognolle,0,1,0,0,1,0,1
Jacques Boisleant,0,1,0,0,1,0,1
Jehennon veuve Jean Thiriot d'Aidoile,0,1,0,0,1,0,1
Claude le Compte,0,1,0,0,1,0,1
Claudon Jacot Estienne du Vivier,0,1,0,0,1,0,1
Epnon femme Mengeon le Marchal,0,1,0,0,1,0,1
Jean Berqua de Brehimont,0,1,0,0,1,0,1
Françoise femme Chrestofle Austien,0,1,0,0,1,0,1
"Marion femme Claudey Michiel Flandrey
Had been refused pastries from house on Ch",0,1,0,0,1,0,1
Claudatte femme Demenge Jean Thomas,0,1,0,0,1,0,1
"Claudon Marchal. 30
General reputation; had built a house next to his",0,1,0,0,1,0,1
Mengeon Poirat de Fontenay,0,1,0,0,1,0,1
Colin Grandidier,0,1,0,0,1,0,1
"? femme Colas Vincent Valdezey
Knew no more than husband had already deposed.
(5",0,1,0,0,1,0,1
Nicolas Leuffer,0,1,0,0,1,0,1
Benay George le petit Colin,0,1,0,0,1,0,1
Barbe femme Demenge Angnevin,0,1,0,0,1,0,1
Didier Masselat,0,1,0,0,1,0,1
Nicolas Mathelin vigneron de Condé,0,1,0,0,1,0,1
Ydoulx Grand Didier,0,1,0,0,1,0,1
Demenge Claude Jean le maire,0,1,0,0,1,0,1
Marie femme Jean Bagard,0,1,0,0,1,0,1
Mongeon Jacquat,0,1,0,0,1,0,1
Benitte femme Demenge Comte de Pajaille,0,1,0,0,1,0,1
Jean Claudon Claude,0,1,0,0,1,0,2
Marion femme Jean Girardin Haxo de la Fosse,0,1,0,0,1,0,1
Nicolas Bailliot dit de Hardeguey,0,1,0,0,1,0,1
Jehenne femme du precedent,0,1,0,0,1,0,2
Rozemont Jean Aulbry,0,1,0,0,1,0,1
Christienne veuve Jean Chenillart de Ste Croix,0,1,0,0,1,0,1
Barbelline femme Foiriet Bertrichamps,0,1,0,0,1,0,1
Bignelle femme Frantz Man,0,1,0,0,1,0,1
Nicolas Bon Demenge de Domjevin,0,1,0,0,1,0,2
Jennon femme Jean Pieron,0,1,0,0,1,0,2
Yollan femme du precedent,0,1,0,0,1,0,1
Jacquette fille de la precedente,0,1,0,0,1,0,1
Claudon Mathieu de la Neuveville,0,1,0,0,1,0,1
Jehan Thouvenel,0,1,0,0,1,0,1
Jacotte femme Demenge Fercquel de Bathelemont,0,1,0,0,1,0,1
Jean Pierson de Raon,0,1,0,0,1,0,1
Mengeotte femme Jean Thieriot de la Fosse,0,1,0,0,1,0,1
Jean Comand,0,1,0,0,1,0,1
Dieudenon Masson,0,1,0,0,1,0,1
Alix veuve de Claudon Simonin de Seuch,0,1,0,0,1,0,1
Colas ?,0,1,0,0,1,0,1
Demenge Le Grand Colas (alias Parmentier),0,1,0,0,1,0,1
Bastienne femme Nicolas Poulain,0,1,0,0,1,0,1
Thomas Tourneur,0,1,0,0,1,0,1
Nicolas Coignin demeurant a Brouvelieures,0,1,0,0,1,0,1
Arrambourg femme Nicolas Goussat (sister of Godat's wife),0,1,0,0,1,0,1
Urselle fille du precedent,0,1,0,0,1,0,1
Martin Bourdon laboureur de Champegnoult,0,1,0,0,1,0,1
Colas Claude le Voisin,0,1,0,0,1,0,1
Walter Adam,0,1,0,0,1,0,1
Claudon Jacquot Estienne,0,1,0,0,1,0,1
Claudatte femme Colas Jean Mongeatte,0,1,0,0,1,0,1
Anthoine Bergier,0,1,0,0,1,0,1
Annel femme Jean Simonin,0,1,0,0,1,0,1
Magdellaine femme Humbert Houbin,0,1,0,0,1,0,1
"Jennon femme Colas Moullot
Same deposition as husband.",0,1,0,0,1,0,1
Didier du Prey,0,1,0,0,1,0,3
Catherine femme de Demenge Valtin de la Chapelle,0,1,0,0,1,0,1
Nicolas Charier,0,1,0,0,1,0,1
Collette veuve Idoux Vigneron,0,1,0,0,1,0,1
Jennon veuve Colas Lallemand,0,1,0,0,1,0,1
Jehan du Bois,0,1,0,0,1,0,1
Didier Villaume de Docelles,0,1,0,0,1,0,1
Claudon Vicaire jeune fils de Claude Vicaire de Mouriviller,0,1,0,0,1,0,1
le maire Thiery Prevost d'Essegney,0,1,0,0,1,0,1
Didier Doienney,0,1,0,0,1,0,1
Mathiat Play Cesson,0,1,0,0,1,0,1
Zabelat femme Jean Anthoine,0,1,0,0,1,0,1
Demenge mal fort du Paire,0,1,0,0,1,0,1
Bernard Viry alias Melynne de Brouvelieures,0,1,0,0,1,0,1
Marguitte femme Didier Gerardin,0,1,0,0,1,0,1
"B 8691 no 7; witch 219, Margueritte femme Mongeon Colas Jacquat, de la",1,0,0,0,1,2,0
Marguitte femme à Claude le Parmentier du Paire,0,1,0,0,1,0,1
Vatellet Dellenal,0,1,0,0,1,0,1
Catherine femme Toussaint Bastien,0,1,0,0,1,0,1
Quentin de Verpelliere bourgeois de Ste Croix,0,1,0,0,1,0,1
Le maire Dieudonné Galand,0,1,0,0,1,0,1
Demenge Schweytzer,0,1,0,0,1,0,1
Claudatte veuve de Nicolas Chordey de St. Remy,0,1,0,0,1,0,1
Nicolas Didier Laurent,0,1,0,0,1,0,1
Barbe femme Didier Coresier,0,1,0,0,1,0,1
Jennon femme Jacquot Claudon Noel,0,1,0,0,1,0,1
Symonatte fille feu Jean Badelat charretier de St Nicolas,0,1,0,0,1,0,1
Marie Magnien,0,1,0,0,1,0,1
Bietrix veuve Mengeon Richier d'Aidoile,0,1,0,0,1,0,1
Claude Dieudegnon maire de Reillon,0,1,0,0,1,0,1
Anne femme Romain Thiebault Lamouratte,0,1,0,0,1,0,1
Demenge Waultrin boulengier,0,1,0,0,1,0,1
Missing - damage,0,1,0,0,1,0,1
Nicolas Demengeon Arnould,0,1,0,0,1,0,1
Claudon Grand Ferry,0,1,0,0,1,0,1
Poline femme Demenge Mengel de Raves,0,1,0,0,1,0,1
Didier Thomas de Mazelay,0,1,0,0,1,0,1
Françoise jeune fille,0,1,0,0,1,0,1
Nicolle femme Anthoine Navel de Brouvelieures,0,1,0,0,1,0,1
Colas Jean Ferry,0,1,0,0,1,0,1
Honn homme le maire Claudon Biberat,0,1,0,0,1,0,1
Nicolas Simonatte de Domjevin,0,1,0,0,1,0,1
Annon femme Remys Masson,0,1,0,0,1,0,1
Magdellaine femme Didier Languille,0,1,0,0,1,0,1
"and (6) Missing
(7) Catherine femme Jean Mandray
Witch 192",0,1,0,0,1,0,1
Jean Humbert laboureur de St Nicolas,0,1,0,0,1,0,1
Lienhard Marchal,0,1,0,0,1,0,1
Demenge Charton,0,1,0,0,1,0,1
Jennon femme Nicolas Mongenan,0,1,0,0,1,0,1
Mengeon Masson,0,1,0,0,1,0,2
Jean du Couras,0,1,0,0,1,0,1
Catherine Vicaire jeune fille de Mouriviller,0,1,0,0,1,0,1
Mengeon des Hayettes,0,1,0,0,1,0,1
Laurence femme Colas Masson,0,1,0,0,1,0,1
Jean Jacot,0,1,0,0,1,0,1
Barbe femme Jean Chadat de Mouriviller,0,1,0,0,1,0,1
Valtin Jean Coulat du Paire,0,1,0,0,1,0,2
Lienard le Tincturier bourgeois de St. Dié,0,1,0,0,1,0,1
Maurice Clanne,0,1,0,0,1,0,2
Nicolas Vuillaumé de Laistre,0,1,0,0,1,0,1
Michiel Lienard,0,1,0,0,1,0,1
Collatte veuve Adam Bessat,0,1,0,0,1,0,1
Sibille femme Rebenhanns,0,1,0,0,1,0,1
Jacquot Claudon Noel de Nompatelize,0,1,0,0,1,0,1
Catherine femme a Jean des Auches,0,1,0,0,1,0,1
Thoussainct Thirion,0,1,0,0,1,0,1
Mengeon le Clerc,0,1,0,0,1,0,2
Thoussainct Bournery,0,1,0,0,1,0,1
Henry Goudat le jeune de Domjevin,0,1,0,0,1,0,1
Libaire femme Noel Ferry,0,1,0,0,1,0,1
Claude Matheu de Fontenay,0,1,0,0,1,0,1
Claudon Maillard,0,1,0,0,1,0,1
Sybille femme Stoffel Marchal,0,1,0,0,1,0,1
Claude Mengeot,0,1,0,0,1,0,1
Bastien Riotte bourgeois de Sainte Croix,0,1,0,0,1,0,1
Quirien Villemin de Memesnil,0,1,0,0,1,0,1
Catherine veuve de Nicolas Rouvier de Dezviller,0,1,0,0,1,0,1
Damien le Menestrel,0,1,0,0,1,0,1
Colas Jobert du Faing,0,1,0,0,1,0,1
Jean Bresson alias Neuxat,0,1,0,0,1,0,1
Claudatte femme Valtin Jean Coullat,0,1,0,0,1,0,1
Nicolas Mongeot Mareschal de Brouvelieures,0,1,0,0,1,0,1
Vincent Colas Henry,0,1,0,0,1,0,1
Mengeatte veuve Didier Babel,0,1,0,0,1,0,1
Colas Jean Mengenot le vieux,0,1,0,0,1,0,1
Anne Marie dite Lallemande,0,1,0,0,1,0,1
Margueritte veuve Aubertin Lehel,0,1,0,0,1,0,1
Ysabeau femme à Jean Villaume temoin precedent (!),0,1,0,0,1,0,1
Alyson femme jeune Haman,0,1,0,0,1,0,1
Mengeon Martin,0,1,0,0,1,0,1
Demenge Jean Colin,0,1,0,0,1,0,1
Hanry Wiriat bourgeois de Ste Croix,0,1,0,0,1,0,1
Nicolas Olry de Bathelemont,0,1,0,0,1,0,1
Jean Marchal,0,1,0,0,1,0,1
Claudon Charier,0,1,0,0,1,0,1
Mariette femme a Mengin Gerard de St,0,1,0,0,1,0,1
Idatte femme Jean Claude Phle de Mouriviller,0,1,0,0,1,0,1
Didier Jacquat cordonnier,0,1,0,0,1,0,1
"Mengeon le Clerc de St Blaise
Did not suspect her",0,1,0,0,1,0,1
Claudon fils de Jean Simon de la Chapelle,0,1,0,0,1,0,1
Claude Crousée,0,1,0,0,1,0,1
Henry Mulnier dit le Clerc,0,1,0,0,1,0,1
Jeanne femme Claude Ferquel,0,1,0,0,1,0,1
Mathis Jean Michiel du Vivier,0,1,0,0,1,0,1
Margueritte femme du precedent,0,1,0,0,1,0,3
Didier de Mazelles,0,1,0,0,1,0,1
Jean Claude Olry,0,1,0,0,1,0,1
Claudatte fille Claudon de l'Espine,0,1,0,0,1,0,1
Humbert Charier,0,1,0,0,1,0,1
Demenge Philbert,0,1,0,0,1,0,1
Didier Hault Marchant,0,1,0,0,1,0,1
Jennon femme Bastien Cuvelier de St Remy,0,1,0,0,1,0,1
Demenge du Banc,0,1,0,0,1,0,1
Claudine femme Nicolas Richard marchand de St Nicolas,0,1,0,0,1,0,1
Agathe femme du precedent,0,1,0,0,1,0,1
Jean de Glonville,0,1,0,0,1,0,1
Laurence femme Bernard Meline de Brouvelieures,0,1,0,0,1,0,1
Claudatte femme Claudon le Charpentier of la Grandefosse,0,1,0,0,1,0,1
Jean Cailla,0,1,0,0,1,0,2
Jean fils feu Parisat Vallay,0,1,0,0,1,0,1
Claudon Colas du Mesnil de la Chapelle,0,1,0,0,1,0,1
Jehennon,0,1,0,0,1,0,3
Dieudonné paistre des vaches du moctrier de Boreche,0,1,0,0,1,0,1
? fille Mengeon Girard de la Fosse,0,1,0,0,1,0,1
Margueritte femme Demenge Huguenin le jeune,0,1,0,0,1,0,1
Margueritte femme Demenge Mathieu,0,1,0,0,1,0,1
Jean Jacat Demenge de Docelles,0,1,0,0,1,0,1
Demenge le Maire de Mazelay,0,1,0,0,1,0,1
Collatte femme Adam Fleurant,0,1,0,0,1,0,1
Marguitte femme a Claudon Jean Claude de la Chapelle,0,1,0,0,1,0,1
Barbe femme Demenge Cuysenier,0,1,0,0,1,0,1
Claudon Valentin Bertrand de Sachemont,0,1,0,0,1,0,1
"?
(6) Claudon du Haut - partly missing",0,1,0,0,1,0,1
Jean le Rouyer,0,1,0,0,1,0,1
Demenge Jacot Colas Jacot,0,1,0,0,1,0,1
Nicolas Cointzelin,0,1,0,0,1,0,1
Colas Mariatte,0,1,0,0,1,0,2
Marion veuve de Jean Dounould de St. Dié,0,1,0,0,1,0,1
Didier Boileau,0,1,0,0,1,0,2
Jean le Maire demourant au Paire,0,1,0,0,1,0,1
Marie veuve Jean Thiebaut de Raon,0,1,0,0,1,0,1
Collotte femme Didier Canot de Grand Faubourg de Raon,0,1,0,0,1,0,1
Demenge Colbay,0,1,0,0,1,0,1
Mengeon Gelyat de la Bourgonce,0,1,0,0,1,0,1
Jean Regnauldin,0,1,0,0,1,0,3
Blaisette femme du precedent,0,1,0,0,1,0,1
Claudon Mengin de Bathelemont,0,1,0,0,1,0,1
Demenge Ranguiel,0,1,0,0,1,0,1
Margueritte femme Demenge de Hurbache,0,1,0,0,1,0,1
Claudon Henry,0,1,0,0,1,0,1
Stepf Georges,0,1,0,0,1,0,1
