source,target,relationship_type,trial_id,confidence,evidence_text,direction,temporal_marker,attributes
Margueritte femme Chrestofle Lhuillier,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST,w302,0.95,Witness 58 in trial w302,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 50, 'reputation_years': nan}"
Mongeon Jacquot,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST,w302,0.95,Witness 61 in trial w302,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 44, 'reputation_years': nan}"
Didier Ferry hostelain,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 1 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 182, 'reputation_years': nan}"
Noel Roch,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 2 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 248, 'reputation_years': 7.0}"
Jennon femme Noel Roch,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 4 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 28, 'reputation_years': nan}"
Barbe femme Pierron Halmenan,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 5 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Nicolas Queriot,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 6 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 287, 'reputation_years': nan}"
Demenge de Mailley,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 7 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 241, 'reputation_years': nan}"
Mongeotte femme Jean Sebille,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 8 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 86, 'reputation_years': nan}"
Idoulx de Mailley,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 10 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 45, 'reputation_years': 7.0}"
Nicolas Johel,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 11 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 225, 'reputation_years': nan}"
Claudette femme Michel Parmentier,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 13 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 196, 'reputation_years': nan}"
Michel Parmentier,"B 8724 no 3. Witch 303, Jean Colin de Raon",TESTIFIED_AGAINST,w303,0.95,Witness 14 in trial w303,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Mongeotte femme Claudon Estienne,"B 8724 no 4. Witch 304, Anthoinette femme Didier Chaudron, de Raon",TESTIFIED_AGAINST,w304,0.95,Witness 1 in trial w304,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 18, 'reputation_years': nan}"
Jennon femme Nicolas Bars,"B 8724 no 4. Witch 304, Anthoinette femme Didier Chaudron, de Raon",TESTIFIED_AGAINST,w304,0.95,Witness 2 in trial w304,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 172, 'reputation_years': nan}"
Margueritte femme Honnble Gabriel Mercier,"B 8724 no 4. Witch 304, Anthoinette femme Didier Chaudron, de Raon",TESTIFIED_AGAINST,w304,0.95,Witness 3 in trial w304,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Honnble Gabriel Mercier,"B 8724 no 4. Witch 304, Anthoinette femme Didier Chaudron, de Raon",TESTIFIED_AGAINST,w304,0.95,Witness 4 in trial w304,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 488, 'reputation_years': nan}"
Jennon femme Nicolas Bars,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 1 in trial w305,directed,1619.0,"{'personal_suspicion': True, 'testimony_length': 182, 'reputation_years': nan}"
Didier Bandeça,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 2 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 195, 'reputation_years': nan}"
Charles Conninc,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 3 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 164, 'reputation_years': nan}"
Jennon femme Didier Bandeça,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 4 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 199, 'reputation_years': nan}"
Margueritte femme Charles Conninc,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 5 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 33, 'reputation_years': nan}"
Claudon femme Gabriel Ozelle,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 6 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 120, 'reputation_years': nan}"
Le Sr Nicolas de Lusse tabellion,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 7 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Marie femme Jean Baccon,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 8 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 215, 'reputation_years': nan}"
Claudotte femme Didier Vaultrin,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 9 in trial w305,directed,1619.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Bastienne femme Nicolas Poulain,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 10 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 73, 'reputation_years': nan}"
George Grand Colas,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 11 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 60, 'reputation_years': nan}"
Babillon veuve du Grand Colas,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 14 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 321, 'reputation_years': nan}"
Didier Vaultrin,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 15 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 150, 'reputation_years': nan}"
Catherine fille Demenge Remy,"B 8724 no 5. Witch 305, Didiere veuve Nicolas Failly, de Raon",TESTIFIED_AGAINST,w305,0.95,Witness 17 in trial w305,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 338, 'reputation_years': nan}"
Margueritte veuve Colas Thiebault,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 1 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 123, 'reputation_years': nan}"
Henryat Mathieu le jeune,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 2 in trial w306,directed,1620.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Bergel Gros Girard,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 3 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 88, 'reputation_years': nan}"
Margueritte femme Nicolas Geliat,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 4 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 348, 'reputation_years': nan}"
Jennon femme René Ganard,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 5 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 424, 'reputation_years': nan}"
"Catherine femme Jean Perry
General reputation","B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 6 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 198, 'reputation_years': nan}"
Claudon de Champ,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 8 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 346, 'reputation_years': nan}"
Nicolas Geliat,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 10 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Demenge Renadin,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 11 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 84, 'reputation_years': nan}"
Claudon Marion,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 12 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 307, 'reputation_years': nan}"
Blaisotte femme Henryat Mathieu le jeune,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 13 in trial w306,directed,1620.0,"{'personal_suspicion': True, 'testimony_length': 257, 'reputation_years': 20.0}"
Nicolas Charpentier,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 16 in trial w306,directed,1620.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Job le Maire,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 17 in trial w306,directed,1620.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Collotte veuve Paulus George,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 18 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Claudatte veuve Jean de Champ,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST,w306,0.95,Witness 19 in trial w306,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 390, 'reputation_years': nan}"
Arnould Chaudron,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 1 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 27, 'reputation_years': nan}"
Marie femme Nicolas Laclaire,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 2 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 108, 'reputation_years': 4.0}"
Jean Piernille,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 3 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Mongeotte femme Gerard Demenge,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 4 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Jean Villaume,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 5 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 293, 'reputation_years': nan}"
Nicolas Guerard,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 6 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 50, 'reputation_years': 3.0}"
Didier Ferry,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 8 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 124, 'reputation_years': 5.0}"
Demenge Maxant,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 9 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 324, 'reputation_years': nan}"
Nicolas Monginet,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 10 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 435, 'reputation_years': 3.0}"
Marie femme Jean Marande,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 11 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 321, 'reputation_years': nan}"
Pierron Hermemant,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 12 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 22, 'reputation_years': 7.0}"
Babelon femme Nicolas Parisot,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 13 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 297, 'reputation_years': nan}"
Demenge Henriot,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 14 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 50, 'reputation_years': 4.0}"
Babillon femme Demenge Maxant,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 15 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 114, 'reputation_years': 3.0}"
Demenge Thiery,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 16 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 436, 'reputation_years': nan}"
David Durand,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 17 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 38, 'reputation_years': nan}"
Jean Henry,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 19 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 334, 'reputation_years': nan}"
Mongeotte femme Jean Sebille,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 20 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 139, 'reputation_years': nan}"
Catherine femme Maurice Mongeon,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 22 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 22, 'reputation_years': 5.0}"
Barbe femme Idoulx Oudinot,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 23 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 280, 'reputation_years': nan}"
Halbix femme Jean Piernille,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 24 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 178, 'reputation_years': nan}"
Jean Marande,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 26 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 196, 'reputation_years': nan}"
Idoulx Oudinot,"B 8726 no 2; witch 307, Gaspard Didier, marchal, du grand faubourg de Raon",TESTIFIED_AGAINST,w307,0.95,Witness 27 in trial w307,directed,1619.0,"{'personal_suspicion': False, 'testimony_length': 134, 'reputation_years': nan}"
Bastienne veuve Jean Mathieu,"B 8726 no 3; witch 308, Colatte veuve Colas de la Ruelle alias Girey, de la Bourgonce",TESTIFIED_AGAINST,w308,0.95,Witness 1 in trial w308,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Noel fils de la precedente,"B 8726 no 3; witch 308, Colatte veuve Colas de la Ruelle alias Girey, de la Bourgonce",TESTIFIED_AGAINST,w308,0.95,Witness 2 in trial w308,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 472, 'reputation_years': nan}"
Idatte veuve Jean Jeannatte,"B 8726 no 3; witch 308, Colatte veuve Colas de la Ruelle alias Girey, de la Bourgonce",TESTIFIED_AGAINST,w308,0.95,Witness 3 in trial w308,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Jean Moulat,"B 8726 no 3; witch 308, Colatte veuve Colas de la Ruelle alias Girey, de la Bourgonce",TESTIFIED_AGAINST,w308,0.95,Witness 5 in trial w308,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 431, 'reputation_years': nan}"
Jean de Blamont,"B 8726 no 3; witch 308, Colatte veuve Colas de la Ruelle alias Girey, de la Bourgonce",TESTIFIED_AGAINST,w308,0.95,Witness 7 in trial w308,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 228, 'reputation_years': nan}"
Demenge Picard,"B 8726 no 3; witch 308, Colatte veuve Colas de la Ruelle alias Girey, de la Bourgonce",TESTIFIED_AGAINST,w308,0.95,Witness 8 in trial w308,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 228, 'reputation_years': nan}"
Nicolas Simon,"B 8726 no 3; witch 308, Colatte veuve Colas de la Ruelle alias Girey, de la Bourgonce",TESTIFIED_AGAINST,w308,0.95,Witness 9 in trial w308,directed,1620.0,"{'personal_suspicion': False, 'testimony_length': 127, 'reputation_years': nan}"
Marie femme Claude Hidoulf,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 2 in trial w309,directed,1621.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Germaine veuve Mengel Colas Demenge Durand,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 3 in trial w309,directed,1621.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Pieron Urbain,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 4 in trial w309,directed,1621.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Colas Mengel Durand,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 5 in trial w309,directed,1621.0,"{'personal_suspicion': False, 'testimony_length': 151, 'reputation_years': nan}"
Demenge Jacquat,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 6 in trial w309,directed,1621.0,"{'personal_suspicion': False, 'testimony_length': 429, 'reputation_years': nan}"
Dieudonnée femme Jacquat Didier Valdexey,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 7 in trial w309,directed,1621.0,"{'personal_suspicion': False, 'testimony_length': 256, 'reputation_years': nan}"
Colas Claudon Bertrand,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 8 in trial w309,directed,1621.0,"{'personal_suspicion': False, 'testimony_length': 304, 'reputation_years': nan}"
Marion femme Colas de la Maize,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 11 in trial w309,directed,1621.0,"{'personal_suspicion': False, 'testimony_length': 87, 'reputation_years': nan}"
Epnon femme Mengeon le Marchal,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 13 in trial w309,directed,1621.0,"{'personal_suspicion': False, 'testimony_length': 129, 'reputation_years': nan}"
Zabel femme Bresson Jeandel,"B 8730; witch 309, Fleuratte veuve Anthoine Valdexey, de Clefcy",TESTIFIED_AGAINST,w309,0.95,Witness 14 in trial w309,directed,1621.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Lucas Toussainct verrier de Raon,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 2 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 54, 'reputation_years': nan}"
Babillon femme Claude Malfort de Raon,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 3 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 218, 'reputation_years': nan}"
Nicolas Hugo de Raon,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 6 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 62, 'reputation_years': 2.0}"
Demenge Piernille portier de Raon,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 7 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 437, 'reputation_years': nan}"
Gabriel fils Demenge Piernille,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 8 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 308, 'reputation_years': nan}"
Mengeotte femme Lucas Toussainct,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 9 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 55, 'reputation_years': nan}"
Claudette femme Michel Parmentier hostelain de Raon,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 10 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Collotte femme Didier Canot de Grand Faubourg de Raon,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 11 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 214, 'reputation_years': nan}"
Catherine femme Hanso Mandray,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 12 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 91, 'reputation_years': nan}"
Catherine femme Nicolas Morisot de la Neufville-les-Raon,"B 8735 no 2; witch 310, Didier Chaudron le jeune, de Raon",TESTIFIED_AGAINST,w310,0.95,Witness 13 in trial w310,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Nicolas Liebault de Raon,"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",TESTIFIED_AGAINST,w311,0.95,Witness 1 in trial w311,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Babillon veuve Grand Colas de Raon,"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",TESTIFIED_AGAINST,w311,0.95,Witness 2 in trial w311,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Dedie femme Nicolas Liebault,"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",TESTIFIED_AGAINST,w311,0.95,Witness 4 in trial w311,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 278, 'reputation_years': nan}"
Margueritte femme Nicolas Laurent de Raon,"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",TESTIFIED_AGAINST,w311,0.95,Witness 7 in trial w311,directed,1624.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Jennon veuve George Grand Colas de Raon,"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",TESTIFIED_AGAINST,w311,0.95,Witness 8 in trial w311,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 293, 'reputation_years': nan}"
Barbe femme Claudon Raguin,"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",TESTIFIED_AGAINST,w311,0.95,Witness 10 in trial w311,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 311, 'reputation_years': nan}"
Claudette veuve Demenge Barbouiller de Raon,"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",TESTIFIED_AGAINST,w311,0.95,Witness 11 in trial w311,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 461, 'reputation_years': nan}"
Barbe Braconnier boulangiere de Raon,"B 8735 no 4; witch 311, Jennon femme Bastien Jean Simon de Raon",TESTIFIED_AGAINST,w311,0.95,Witness 12 in trial w311,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 369, 'reputation_years': nan}"
Dedie femme Lucas Champestre le jeune de Raon,"B 8735 no 5; witch 312, Margueritte Jean Symon jeune fille de Raon",TESTIFIED_AGAINST,w312,0.95,Witness 1 in trial w312,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 272, 'reputation_years': nan}"
Jeanne femme Jean Villemin bouchier de Raon,"B 8735 no 5; witch 312, Margueritte Jean Symon jeune fille de Raon",TESTIFIED_AGAINST,w312,0.95,Witness 2 in trial w312,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 48, 'reputation_years': nan}"
Gerard Codat drappier de Raon,"B 8735 no 5; witch 312, Margueritte Jean Symon jeune fille de Raon",TESTIFIED_AGAINST,w312,0.95,Witness 3 in trial w312,directed,1624.0,"{'personal_suspicion': False, 'testimony_length': 240, 'reputation_years': nan}"
